channel_id,sequence,send_height,ack_height,block_delay,send_time,ack_time,time_delay_sec
channel-165,71445,30303450,30303458,8,2025-02-25 04:40:25.964486,2025-02-25 04:40:35.772370,9.807884
channel-750,682925,30303465,30303484,19,2025-02-25 04:40:44.756937,2025-02-25 04:41:10.445987,25.68905
channel-6994,1324733,30303475,30303518,43,2025-02-25 04:40:58.584066,2025-02-25 04:41:53.728868,55.144802
channel-98451,42,30303481,30303497,16,2025-02-25 04:41:05.733699,2025-02-25 04:41:26.283898,20.550199
channel-229,55028,30303507,30303519,12,2025-02-25 04:41:38.416580,2025-02-25 04:41:54.905494,16.488914
channel-208,1490273,30303509,30303519,10,2025-02-25 04:41:41.599379,2025-02-25 04:41:54.905494,13.306115
channel-165,71446,30303510,30303519,9,2025-02-25 04:41:42.660785,2025-02-25 04:41:54.905494,12.244709
channel-143,128378,30303511,30303523,12,2025-02-25 04:41:43.795509,2025-02-25 04:41:59.623786,15.828277
channel-750,682926,30303513,30303526,13,2025-02-25 04:41:46.026245,2025-02-25 04:42:04.132066,18.105821
channel-750,682927,30303525,30303530,5,2025-02-25 04:42:02.932382,2025-02-25 04:42:08.778901,5.846519
channel-6994,1324734,30303535,30303573,38,2025-02-25 04:42:16.014703,2025-02-25 04:43:03.393099,47.378396
channel-6994,1324735,30303536,30303550,14,2025-02-25 04:42:17.203139,2025-02-25 04:42:34.029958,16.826819
channel-6994,1324736,30303538,30303550,12,2025-02-25 04:42:20.004114,2025-02-25 04:42:34.029958,14.025844
channel-750,682928,30303538,30303543,5,2025-02-25 04:42:20.004114,2025-02-25 04:42:25.820263,5.816149
channel-165,71447,30303544,30303555,11,2025-02-25 04:42:26.989784,2025-02-25 04:42:39.673189,12.683405
channel-0,4038701,30303550,30303563,13,2025-02-25 04:42:34.029958,2025-02-25 04:42:50.174192,16.144234
channel-1,408404,30303556,30303570,14,2025-02-25 04:42:40.711961,2025-02-25 04:42:58.561430,17.849469
channel-2494,31938,30303557,30303565,8,2025-02-25 04:42:43.352765,2025-02-25 04:42:52.665253,9.312488
channel-326,538055,30303560,30303565,5,2025-02-25 04:42:46.672125,2025-02-25 04:42:52.665253,5.993128
channel-85077,60232,30303563,30303571,8,2025-02-25 04:42:50.174192,2025-02-25 04:43:00.177560,10.003368
channel-750,682929,30303565,30303585,20,2025-02-25 04:42:52.665253,2025-02-25 04:43:18.628033,25.96278
channel-320,119203,30303570,30303598,28,2025-02-25 04:42:58.561430,2025-02-25 04:43:34.076488,35.515058
channel-1,408405,30303571,30303615,44,2025-02-25 04:43:00.177560,2025-02-25 04:43:59.197223,59.019663
channel-251,85238,30303573,30303585,12,2025-02-25 04:43:03.393099,2025-02-25 04:43:18.628033,15.234934
channel-0,4038702,30303573,30303581,8,2025-02-25 04:43:03.393099,2025-02-25 04:43:14.024559,10.63146
channel-259,314324,30303587,30303592,5,2025-02-25 04:43:21.098338,2025-02-25 04:43:26.988052,5.889714
channel-85077,60233,30303588,30303597,9,2025-02-25 04:43:22.246154,2025-02-25 04:43:32.992673,10.746519
channel-750,682930,30303592,30303598,6,2025-02-25 04:43:26.988052,2025-02-25 04:43:34.076488,7.088436
channel-91017,2851,30303596,30303603,7,2025-02-25 04:43:31.884306,2025-02-25 04:43:43.788966,11.90466
channel-0,4038703,30303607,30303616,9,2025-02-25 04:43:49.346115,2025-02-25 04:44:00.330104,10.983989
channel-0,4038704,30303632,30303644,12,2025-02-25 04:44:23.180827,2025-02-25 04:44:38.721670,15.540843
channel-122,668049,30303639,30303642,3,2025-02-25 04:44:32.962276,2025-02-25 04:44:36.454112,3.491836
channel-1,408406,30303647,30303676,29,2025-02-25 04:44:42.042396,2025-02-25 04:45:17.126963,35.084567
channel-1,408407,30303648,30303676,28,2025-02-25 04:44:44.764796,2025-02-25 04:45:17.126963,32.362167
channel-85077,60234,30303650,30303661,11,2025-02-25 04:44:47.135845,2025-02-25 04:44:59.653966,12.518121
channel-750,682931,30303674,30303687,13,2025-02-25 04:45:14.717062,2025-02-25 04:45:30.988046,16.270984
channel-6994,1324737,30303677,30303688,11,2025-02-25 04:45:18.471862,2025-02-25 04:45:32.288441,13.816579
channel-0,4038705,30303687,30303706,19,2025-02-25 04:45:30.988046,2025-02-25 04:45:54.411519,23.423473
channel-208,1490274,30303689,30303700,11,2025-02-25 04:45:33.471608,2025-02-25 04:45:46.888127,13.416519
channel-750,682932,30303696,30303714,18,2025-02-25 04:45:42.380307,2025-02-25 04:46:03.696578,21.316271
channel-165,71448,30303696,30303708,12,2025-02-25 04:45:42.380307,2025-02-25 04:45:56.605477,14.22517
channel-208,1490275,30303697,30303710,13,2025-02-25 04:45:43.612781,2025-02-25 04:45:58.860796,15.248015
channel-750,682933,30303714,30303727,13,2025-02-25 04:46:03.696578,2025-02-25 04:46:19.744889,16.048311
channel-6994,1324738,30303727,30303763,36,2025-02-25 04:46:19.744889,2025-02-25 04:47:08.507133,48.762244
channel-42,1490016,30303748,30303756,8,2025-02-25 04:46:49.156144,2025-02-25 04:46:58.308778,9.152634
channel-6994,1324739,30303776,30303787,11,2025-02-25 04:47:23.756748,2025-02-25 04:47:37.951379,14.194631
channel-0,4038706,30303777,30303804,27,2025-02-25 04:47:26.045905,2025-02-25 04:47:59.676340,33.630435
channel-6994,1324740,30303778,30303792,14,2025-02-25 04:47:27.295385,2025-02-25 04:47:43.747325,16.45194
channel-6994,1324741,30303793,30303836,43,2025-02-25 04:47:44.791354,2025-02-25 04:48:44.102082,59.310728
channel-6994,1324742,30303796,30303811,15,2025-02-25 04:47:48.503088,2025-02-25 04:48:07.748052,19.244964
channel-2188,43697,30303796,30303801,5,2025-02-25 04:47:48.503088,2025-02-25 04:47:56.180956,7.677868
channel-783,104249,30303805,30303814,9,2025-02-25 04:48:00.942454,2025-02-25 04:48:11.169519,10.227065
channel-0,4038707,30303821,30303829,8,2025-02-25 04:48:23.672047,2025-02-25 04:48:34.876134,11.204087
channel-89298,18671,30303826,30303834,8,2025-02-25 04:48:31.391624,2025-02-25 04:48:41.187023,9.795399
channel-0,4038708,30303833,30303843,10,2025-02-25 04:48:39.642919,2025-02-25 04:48:52.872040,13.229121
channel-412,64591,30303836,30303847,11,2025-02-25 04:48:44.102082,2025-02-25 04:48:57.478393,13.376311
channel-89298,18672,30303846,30303857,11,2025-02-25 04:48:56.385355,2025-02-25 04:49:09.884044,13.498689
channel-412,64592,30303846,30303857,11,2025-02-25 04:48:56.385355,2025-02-25 04:49:09.884044,13.498689
channel-42,1490017,30303848,30303861,13,2025-02-25 04:48:59.601544,2025-02-25 04:49:14.487857,14.886313
channel-6994,1324743,30303857,30303902,45,2025-02-25 04:49:09.884044,2025-02-25 04:50:07.506710,57.622666
channel-6787,166711,30303863,30303867,4,2025-02-25 04:49:16.874953,2025-02-25 04:49:21.386438,4.511485
channel-89321,19454,30303866,30303874,8,2025-02-25 04:49:20.262620,2025-02-25 04:49:31.143938,10.881318
channel-122,668050,30303870,30303873,3,2025-02-25 04:49:25.238148,2025-02-25 04:49:29.977910,4.739762
channel-94814,3768,30303874,30303885,11,2025-02-25 04:49:31.143938,2025-02-25 04:49:44.829914,13.685976
channel-5,184297,30303879,30303891,12,2025-02-25 04:49:37.044828,2025-02-25 04:49:51.726946,14.682118
channel-0,4038709,30303879,30303888,9,2025-02-25 04:49:37.044828,2025-02-25 04:49:48.121186,11.076358
channel-5485,1714,30303897,30303907,10,2025-02-25 04:49:59.986786,2025-02-25 04:50:13.357777,13.370991
channel-326,538056,30303899,30303905,6,2025-02-25 04:50:02.737200,2025-02-25 04:50:10.884245,8.147045
channel-1,408408,30303907,30303937,30,2025-02-25 04:50:13.357777,2025-02-25 04:50:50.972168,37.614391
channel-22172,2618,30303913,30303928,15,2025-02-25 04:50:21.291810,2025-02-25 04:50:40.056723,18.764913
channel-0,4038710,30303919,30303931,12,2025-02-25 04:50:29.661055,2025-02-25 04:50:43.988466,14.327411
channel-5,184298,30303927,30303937,10,2025-02-25 04:50:38.936282,2025-02-25 04:50:50.972168,12.035886
channel-208,1490276,30303937,30303947,10,2025-02-25 04:50:50.972168,2025-02-25 04:51:05.168681,14.196513
channel-0,4038711,30303962,30303972,10,2025-02-25 04:51:24.147649,2025-02-25 04:51:38.840645,14.692996
channel-6994,1324744,30303968,30303982,14,2025-02-25 04:51:33.115986,2025-02-25 04:51:50.626769,17.510783
channel-89298,18673,30303982,30303992,10,2025-02-25 04:51:50.626769,2025-02-25 04:52:03.872038,13.245269
channel-6994,1324745,30303982,30303991,9,2025-02-25 04:51:50.626769,2025-02-25 04:52:01.173185,10.546416
channel-42,1490018,30304003,30304011,8,2025-02-25 04:52:16.488793,2025-02-25 04:52:26.863121,10.374328
channel-750,682934,30304010,30304030,20,2025-02-25 04:52:24.769022,2025-02-25 04:52:53.180272,28.41125
channel-89298,18674,30304016,30304021,5,2025-02-25 04:52:33.798615,2025-02-25 04:52:42.988301,9.189686
channel-750,682935,30304022,30304030,8,2025-02-25 04:52:44.031825,2025-02-25 04:52:53.180272,9.148447
channel-2,130641,30304030,30304044,14,2025-02-25 04:52:53.180272,2025-02-25 04:53:10.012181,16.831909
channel-340,3180,30304032,30304046,14,2025-02-25 04:52:55.906201,2025-02-25 04:53:12.459923,16.553722
channel-143,128379,30304038,30304049,11,2025-02-25 04:53:02.923661,2025-02-25 04:53:17.242386,14.318725
channel-85077,60235,30304041,30304049,8,2025-02-25 04:53:06.282338,2025-02-25 04:53:17.242386,10.960048
channel-85077,60236,30304073,30304080,7,2025-02-25 04:53:47.791004,2025-02-25 04:53:58.148560,10.357556
channel-0,4038712,30304078,30304088,10,2025-02-25 04:53:55.790003,2025-02-25 04:54:09.040923,13.25092
channel-326,538057,30304079,30304094,15,2025-02-25 04:53:57.009600,2025-02-25 04:54:16.820638,19.811038
channel-326,538058,30304079,30304094,15,2025-02-25 04:53:57.009600,2025-02-25 04:54:16.820638,19.811038
channel-326,538059,30304079,30304094,15,2025-02-25 04:53:57.009600,2025-02-25 04:54:16.820638,19.811038
channel-326,538060,30304079,30304094,15,2025-02-25 04:53:57.009600,2025-02-25 04:54:16.820638,19.811038
channel-750,682936,30304081,30304099,18,2025-02-25 04:54:00.834503,2025-02-25 04:54:23.705658,22.871155
channel-750,682937,30304103,30304109,6,2025-02-25 04:54:28.667524,2025-02-25 04:54:35.848893,7.181369
channel-0,4038713,30304108,30304119,11,2025-02-25 04:54:34.639208,2025-02-25 04:54:48.342736,13.703528
channel-6994,1324746,30304119,30304135,16,2025-02-25 04:54:48.342736,2025-02-25 04:55:06.975550,18.632814
channel-6994,1324747,30304149,30304159,10,2025-02-25 04:55:24.250902,2025-02-25 04:55:37.829017,13.578115
channel-208,1490277,30304150,30304160,10,2025-02-25 04:55:25.333742,2025-02-25 04:55:39.007881,13.674139
channel-2188,43698,30304158,30304162,4,2025-02-25 04:55:36.634625,2025-02-25 04:55:42.440634,5.806009
channel-0,4038714,30304164,30304173,9,2025-02-25 04:55:45.351744,2025-02-25 04:55:58.185057,12.833313
channel-85077,60237,30304164,30304172,8,2025-02-25 04:55:45.351744,2025-02-25 04:55:57.016397,11.664653
channel-97998,54,30304165,30304170,5,2025-02-25 04:55:46.438104,2025-02-25 04:55:52.167320,5.729216
channel-0,4038715,30304165,30304173,8,2025-02-25 04:55:46.438104,2025-02-25 04:55:58.185057,11.746953
channel-6994,1324748,30304174,30304188,14,2025-02-25 04:55:59.430355,2025-02-25 04:56:15.256066,15.825711
channel-85077,60238,30304175,30304184,9,2025-02-25 04:56:00.559838,2025-02-25 04:56:10.807595,10.247757
channel-75030,1173,30304182,30304193,11,2025-02-25 04:56:08.460675,2025-02-25 04:56:20.605605,12.14493
channel-122,668051,30304190,30304194,4,2025-02-25 04:56:17.430208,2025-02-25 04:56:21.663604,4.233396
channel-6994,1324749,30304193,30304204,11,2025-02-25 04:56:20.605605,2025-02-25 04:56:34.977569,14.371964
channel-6994,1324750,30304211,30304225,14,2025-02-25 04:56:43.063094,2025-02-25 04:57:01.212329,18.149235
channel-782,310203,30304212,30304220,8,2025-02-25 04:56:44.172860,2025-02-25 04:56:55.706275,11.533415
channel-19774,345978,30304230,30304249,19,2025-02-25 04:57:08.207464,2025-02-25 04:57:33.863681,25.656217
channel-85077,60239,30304234,30304244,10,2025-02-25 04:57:16.587216,2025-02-25 04:57:28.032452,11.445236
channel-85077,60240,30304237,30304249,12,2025-02-25 04:57:19.940133,2025-02-25 04:57:33.863681,13.923548
channel-874,293130,30304248,30304254,6,2025-02-25 04:57:32.485478,2025-02-25 04:57:39.720359,7.234881
channel-73,51338,30304248,30304258,10,2025-02-25 04:57:32.485478,2025-02-25 04:57:45.931369,13.445891
channel-85077,60241,30304280,30304289,9,2025-02-25 04:58:16.103177,2025-02-25 04:58:26.651959,10.548782
channel-6994,1324751,30304290,30304322,32,2025-02-25 04:58:27.764185,2025-02-25 04:59:09.888905,42.12472
channel-6994,1324752,30304290,30304303,13,2025-02-25 04:58:27.764185,2025-02-25 04:58:45.473102,17.708917
channel-0,4038716,30304331,30304341,10,2025-02-25 04:59:21.601453,2025-02-25 04:59:33.129985,11.528532
channel-320,119204,30304342,30304356,14,2025-02-25 04:59:34.259778,2025-02-25 04:59:53.081295,18.821517
channel-0,4038717,30304345,30304355,10,2025-02-25 04:59:39.127101,2025-02-25 04:59:50.694253,11.567152
channel-874,293131,30304348,30304354,6,2025-02-25 04:59:42.503373,2025-02-25 04:59:49.575272,7.071899
channel-6994,1324753,30304358,30304383,25,2025-02-25 04:59:55.410727,2025-02-25 05:00:28.168030,32.757303
channel-320,119205,30304364,30304372,8,2025-02-25 05:00:02.933505,2025-02-25 05:00:13.332139,10.398634
channel-6994,1324754,30304373,30304411,38,2025-02-25 05:00:15.574477,2025-02-25 05:01:04.763424,49.188947
channel-750,682938,30304374,30304378,4,2025-02-25 05:00:16.803635,2025-02-25 05:00:22.304779,5.501144
channel-85077,60242,30304377,30304399,22,2025-02-25 05:00:20.156565,2025-02-25 05:00:48.305922,28.149357
channel-229,55029,30304380,30304391,11,2025-02-25 05:00:24.509571,2025-02-25 05:00:38.683890,14.174319
channel-6994,1324755,30304418,30304428,10,2025-02-25 05:01:12.894564,2025-02-25 05:01:30.167245,17.272681
channel-75,845038,30304427,30304434,7,2025-02-25 05:01:28.800026,2025-02-25 05:01:36.965097,8.165071
channel-6994,1324756,30304430,30304472,42,2025-02-25 05:01:32.442834,2025-02-25 05:02:24.507862,52.065028
channel-5485,1715,30304431,30304444,13,2025-02-25 05:01:33.591924,2025-02-25 05:01:50.184039,16.592115
channel-75,845039,30304464,30304472,8,2025-02-25 05:02:15.570012,2025-02-25 05:02:24.507862,8.93785
channel-0,4038718,30304482,30304494,12,2025-02-25 05:02:36.068494,2025-02-25 05:02:51.296138,15.227644
channel-0,4038719,30304486,30304498,12,2025-02-25 05:02:41.523585,2025-02-25 05:02:57.069174,15.545589
channel-6994,1324757,30304493,30304530,37,2025-02-25 05:02:49.724049,2025-02-25 05:03:41.715915,51.991866
channel-75,845040,30304498,30304505,7,2025-02-25 05:02:57.069174,2025-02-25 05:03:06.241600,9.172426
channel-75,845041,30304506,30304511,5,2025-02-25 05:03:07.418813,2025-02-25 05:03:14.219644,6.800831
channel-326,538061,30304521,30304528,7,2025-02-25 05:03:29.846865,2025-02-25 05:03:39.469054,9.622189
channel-75,845042,30304532,30304541,9,2025-02-25 05:03:44.028774,2025-02-25 05:03:55.187764,11.15899
channel-91017,2852,30304532,30304547,15,2025-02-25 05:03:44.028774,2025-02-25 05:04:03.155850,19.127076
channel-6994,1324758,30304553,30304598,45,2025-02-25 05:04:10.152082,2025-02-25 05:05:06.212814,56.060732
channel-6994,1324759,30304574,30304589,15,2025-02-25 05:04:35.799318,2025-02-25 05:04:54.233454,18.434136
channel-6994,1324760,30304582,30304594,12,2025-02-25 05:04:45.283859,2025-02-25 05:05:00.579323,15.295464
channel-0,4038720,30304600,30304609,9,2025-02-25 05:05:10.019892,2025-02-25 05:05:21.403138,11.383246
channel-85077,60243,30304602,30304621,19,2025-02-25 05:05:12.220413,2025-02-25 05:05:34.940031,22.719618
channel-89298,18675,30304603,30304614,11,2025-02-25 05:05:13.281751,2025-02-25 05:05:27.203597,13.921846
channel-0,4038721,30304613,30304623,10,2025-02-25 05:05:26.073733,2025-02-25 05:05:37.306269,11.232536
channel-6994,1324761,30304624,30304634,10,2025-02-25 05:05:38.419656,2025-02-25 05:05:51.004375,12.584719
channel-208,1490278,30304627,30304637,10,2025-02-25 05:05:43.007089,2025-02-25 05:05:55.452893,12.445804
channel-0,4038722,30304643,30304653,10,2025-02-25 05:06:06.110646,2025-02-25 05:06:19.899137,13.788491
channel-6994,1324762,30304645,30304654,9,2025-02-25 05:06:09.621942,2025-02-25 05:06:21.116828,11.494886
channel-75,845043,30304656,30304671,15,2025-02-25 05:06:23.351137,2025-02-25 05:06:41.746272,18.395135
channel-750,682939,30304657,30304674,17,2025-02-25 05:06:24.430270,2025-02-25 05:06:44.966197,20.535927
channel-1,408409,30304661,30304688,27,2025-02-25 05:06:29.546740,2025-02-25 05:07:02.842314,33.295574
channel-2,130642,30304675,30304689,14,2025-02-25 05:06:46.011638,2025-02-25 05:07:04.024361,18.012723
channel-19774,345979,30304704,30304715,11,2025-02-25 05:07:25.467721,2025-02-25 05:07:39.659471,14.19175
channel-0,4038723,30304707,30304718,11,2025-02-25 05:07:29.790006,2025-02-25 05:07:44.323552,14.533546
channel-6994,1324763,30304707,30304717,10,2025-02-25 05:07:29.790006,2025-02-25 05:07:42.078449,12.288443
channel-6994,1324764,30304713,30304726,13,2025-02-25 05:07:36.421086,2025-02-25 05:07:53.994838,17.573752
channel-2,130643,30304733,30304746,13,2025-02-25 05:08:01.837528,2025-02-25 05:08:17.898006,16.060478
channel-750,682940,30304745,30304750,5,2025-02-25 05:08:16.808239,2025-02-25 05:08:22.507496,5.699257
channel-19774,345980,30304757,30304769,12,2025-02-25 05:08:31.034976,2025-02-25 05:08:45.885067,14.850091
channel-85077,60244,30304773,30304784,11,2025-02-25 05:08:52.212054,2025-02-25 05:09:04.831814,12.61976
channel-208,1490279,30304776,30304785,9,2025-02-25 05:08:55.495438,2025-02-25 05:09:07.446043,11.950605
channel-85077,60245,30304784,30304793,9,2025-02-25 05:09:04.831814,2025-02-25 05:09:18.423486,13.591672
channel-85077,60246,30304789,30304800,11,2025-02-25 05:09:13.286801,2025-02-25 05:09:27.512302,14.225501
channel-0,4038724,30304793,30304803,10,2025-02-25 05:09:18.423486,2025-02-25 05:09:32.557688,14.134202
channel-6994,1324765,30304807,30304819,12,2025-02-25 05:09:37.119617,2025-02-25 05:09:52.112594,14.992977
channel-874,293132,30304811,30304818,7,2025-02-25 05:09:41.764246,2025-02-25 05:09:50.985499,9.221253
channel-2188,43699,30304817,30304822,5,2025-02-25 05:09:49.744739,2025-02-25 05:09:55.570302,5.825563
channel-38946,124194,30304818,30304842,24,2025-02-25 05:09:50.985499,2025-02-25 05:10:21.451498,30.465999
channel-6994,1324766,30304842,30304852,10,2025-02-25 05:10:21.451498,2025-02-25 05:10:37.002634,15.551136
channel-85077,60247,30304868,30304877,9,2025-02-25 05:10:57.168244,2025-02-25 05:11:07.599233,10.430989
channel-6994,1324767,30304892,30304902,10,2025-02-25 05:11:28.801286,2025-02-25 05:11:40.820903,12.019617
channel-122,668052,30304895,30304899,4,2025-02-25 05:11:32.377853,2025-02-25 05:11:37.211862,4.834009
channel-72,516429,30304908,30304961,53,2025-02-25 05:11:47.775353,2025-02-25 05:12:59.047363,71.27201
channel-0,4038725,30304921,30304931,10,2025-02-25 05:12:04.038863,2025-02-25 05:12:15.890193,11.85133
channel-326,538062,30304926,30304934,8,2025-02-25 05:12:10.332988,2025-02-25 05:12:20.409714,10.076726
channel-326,538063,30304926,30304934,8,2025-02-25 05:12:10.332988,2025-02-25 05:12:20.409714,10.076726
channel-0,4038726,30304933,30304945,12,2025-02-25 05:12:19.258162,2025-02-25 05:12:34.498207,15.240045
channel-89298,18676,30304937,30304946,9,2025-02-25 05:12:23.890611,2025-02-25 05:12:35.696884,11.806273
channel-42,1490019,30304946,30304955,9,2025-02-25 05:12:35.696884,2025-02-25 05:12:50.971641,15.274757
channel-522,40438,30304978,30304986,8,2025-02-25 05:13:18.468317,2025-02-25 05:13:30.289144,11.820827
channel-0,4038727,30304985,30304997,12,2025-02-25 05:13:28.045951,2025-02-25 05:13:43.543583,15.497632
channel-522,40439,30304997,30305006,9,2025-02-25 05:13:43.543583,2025-02-25 05:13:53.761445,10.217862
channel-6994,1324768,30305004,30305011,7,2025-02-25 05:13:51.583582,2025-02-25 05:14:01.753868,10.170286
channel-0,4038728,30305020,30305029,9,2025-02-25 05:14:14.961774,2025-02-25 05:14:25.555697,10.593923
channel-750,682941,30305039,30305047,8,2025-02-25 05:14:40.349432,2025-02-25 05:14:49.889615,9.540183
channel-642,126511,30305046,30305077,31,2025-02-25 05:14:48.779596,2025-02-25 05:15:34.156776,45.37718
channel-326,538064,30305055,30305061,6,2025-02-25 05:15:03.704170,2025-02-25 05:15:10.491833,6.787663
channel-326,538065,30305055,30305061,6,2025-02-25 05:15:03.704170,2025-02-25 05:15:10.491833,6.787663
channel-0,4038729,30305058,30305066,8,2025-02-25 05:15:07.087310,2025-02-25 05:15:16.061593,8.974283
channel-750,682942,30305064,30305079,15,2025-02-25 05:15:13.793435,2025-02-25 05:15:36.564275,22.77084
channel-783,104250,30305064,30305075,11,2025-02-25 05:15:13.793435,2025-02-25 05:15:31.819986,18.026551
channel-85077,60248,30305077,30305087,10,2025-02-25 05:15:34.156776,2025-02-25 05:15:46.940535,12.783759
channel-42,1490020,30305077,30305091,14,2025-02-25 05:15:34.156776,2025-02-25 05:15:52.373535,18.216759
channel-42,1490021,30305079,30305091,12,2025-02-25 05:15:36.564275,2025-02-25 05:15:52.373535,15.80926
channel-85077,60249,30305081,30305096,15,2025-02-25 05:15:39.963941,2025-02-25 05:15:58.121424,18.157483
channel-0,4038730,30305081,30305091,10,2025-02-25 05:15:39.963941,2025-02-25 05:15:52.373535,12.409594
channel-0,4038731,30305089,30305101,12,2025-02-25 05:15:50.025632,2025-02-25 05:16:05.207116,15.181484
channel-0,4038732,30305096,30305120,24,2025-02-25 05:15:58.121424,2025-02-25 05:16:30.179152,32.057728
channel-750,682943,30305102,30305116,14,2025-02-25 05:16:06.315929,2025-02-25 05:16:23.460013,17.144084
channel-259,314325,30305103,30305110,7,2025-02-25 05:16:07.709272,2025-02-25 05:16:16.097538,8.388266
channel-874,293133,30305114,30305121,7,2025-02-25 05:16:20.987930,2025-02-25 05:16:32.420376,11.432446
channel-85077,60250,30305127,30305150,23,2025-02-25 05:16:40.093791,2025-02-25 05:17:08.272639,28.178848
channel-750,682944,30305142,30305159,17,2025-02-25 05:16:59.101303,2025-02-25 05:17:20.324929,21.223626
channel-0,4038733,30305146,30305154,8,2025-02-25 05:17:03.800328,2025-02-25 05:17:14.437140,10.636812
channel-6994,1324769,30305147,30305157,10,2025-02-25 05:17:04.901277,2025-02-25 05:17:17.904912,13.003635
channel-750,682945,30305153,30305170,17,2025-02-25 05:17:13.323819,2025-02-25 05:17:32.686949,19.36313
channel-0,4038734,30305157,30305168,11,2025-02-25 05:17:17.904912,2025-02-25 05:17:30.313682,12.40877
channel-750,682946,30305158,30305173,15,2025-02-25 05:17:19.180663,2025-02-25 05:17:35.927098,16.746435
channel-0,4038735,30305163,30305173,10,2025-02-25 05:17:24.785837,2025-02-25 05:17:35.927098,11.141261
channel-750,682947,30305163,30305168,5,2025-02-25 05:17:24.785837,2025-02-25 05:17:30.313682,5.527845
channel-412,64593,30305168,30305180,12,2025-02-25 05:17:30.313682,2025-02-25 05:17:45.524265,15.210583
channel-1,408410,30305175,30305187,12,2025-02-25 05:17:39.568945,2025-02-25 05:17:54.363696,14.794751
channel-750,682948,30305176,30305189,13,2025-02-25 05:17:40.696739,2025-02-25 05:17:56.544606,15.847867
channel-6994,1324770,30305177,30305187,10,2025-02-25 05:17:41.896240,2025-02-25 05:17:54.363696,12.467456
channel-320,119206,30305181,30305221,40,2025-02-25 05:17:46.691235,2025-02-25 05:18:37.532175,50.84094
channel-85077,60251,30305186,30305197,11,2025-02-25 05:17:53.131997,2025-02-25 05:18:06.113077,12.98108
channel-750,682949,30305201,30305213,12,2025-02-25 05:18:11.686259,2025-02-25 05:18:27.326462,15.640203
channel-88,467128,30305206,30305222,16,2025-02-25 05:18:17.520181,2025-02-25 05:18:38.751362,21.231181
channel-362,86681,30305218,30305228,10,2025-02-25 05:18:33.256607,2025-02-25 05:18:46.848034,13.591427
channel-89298,18677,30305257,30305264,7,2025-02-25 05:19:23.926098,2025-02-25 05:19:32.940945,9.014847
channel-6787,166712,30305259,30305263,4,2025-02-25 05:19:26.120261,2025-02-25 05:19:31.799795,5.679534
channel-0,4038736,30305265,30305275,10,2025-02-25 05:19:37.324918,2025-02-25 05:19:51.264952,13.940034
channel-75,845044,30305271,30305277,6,2025-02-25 05:19:44.138890,2025-02-25 05:19:53.749111,9.610221
channel-6787,166713,30305276,30305280,4,2025-02-25 05:19:52.602208,2025-02-25 05:19:57.165289,4.563081
channel-208,1490280,30305276,30305288,12,2025-02-25 05:19:52.602208,2025-02-25 05:20:06.740833,14.138625
channel-113,301335,30305277,30305324,47,2025-02-25 05:19:53.749111,2025-02-25 05:20:56.647046,62.897935
channel-6994,1324771,30305277,30305288,11,2025-02-25 05:19:53.749111,2025-02-25 05:20:06.740833,12.991722
channel-2188,43700,30305288,30305292,4,2025-02-25 05:20:06.740833,2025-02-25 05:20:16.227015,9.486182
channel-783,104251,30305288,30305296,8,2025-02-25 05:20:06.740833,2025-02-25 05:20:20.838642,14.097809
channel-85077,60252,30305288,30305304,16,2025-02-25 05:20:06.740833,2025-02-25 05:20:29.980105,23.239272
channel-750,682950,30305309,30305319,10,2025-02-25 05:20:35.831108,2025-02-25 05:20:49.040783,13.209675
channel-85077,60253,30305328,30305338,10,2025-02-25 05:21:02.155421,2025-02-25 05:21:14.938279,12.782858
channel-0,4038737,30305347,30305356,9,2025-02-25 05:21:25.965027,2025-02-25 05:21:36.994102,11.029075
channel-750,682951,30305347,30305361,14,2025-02-25 05:21:25.965027,2025-02-25 05:21:43.998716,18.033689
channel-750,682952,30305350,30305354,4,2025-02-25 05:21:29.262772,2025-02-25 05:21:34.487893,5.225121
channel-1429,140732,30305360,30305369,9,2025-02-25 05:21:42.881696,2025-02-25 05:21:53.185947,10.304251
channel-6994,1324772,30305361,30305373,12,2025-02-25 05:21:43.998716,2025-02-25 05:21:59.925993,15.927277
channel-208,1490281,30305363,30305373,10,2025-02-25 05:21:46.271728,2025-02-25 05:21:59.925993,13.654265
channel-232,49201,30305366,30305375,9,2025-02-25 05:21:49.756651,2025-02-25 05:22:02.934140,13.177489
channel-750,682953,30305367,30305377,10,2025-02-25 05:21:50.866995,2025-02-25 05:22:06.837165,15.97017
channel-0,4038738,30305373,30305381,8,2025-02-25 05:21:59.925993,2025-02-25 05:22:11.559243,11.63325
channel-750,682954,30305379,30305385,6,2025-02-25 05:22:09.131123,2025-02-25 05:22:16.508808,7.377685
channel-0,4038739,30305385,30305396,11,2025-02-25 05:22:16.508808,2025-02-25 05:22:29.838674,13.329866
channel-750,682955,30305407,30305419,12,2025-02-25 05:22:43.491678,2025-02-25 05:22:59.060793,15.569115
channel-19774,345981,30305408,30305420,12,2025-02-25 05:22:44.673451,2025-02-25 05:23:00.076070,15.402619
channel-94814,3769,30305418,30305427,9,2025-02-25 05:22:57.962550,2025-02-25 05:23:08.088894,10.126344
channel-0,4038740,30305425,30305452,27,2025-02-25 05:23:05.899651,2025-02-25 05:23:39.588555,33.688904
